datetime;high;low;close;hl;tr0;tr1;tr2;TR;ATR;NORM
2021-04-06 09:00:00;143760.0;143290.0;143620.0;6.152732694704104;470.0;450.0;20.0;470.0;473.1793979849931;-0.0067418988043925765
2021-04-06 10:00:00;143700.0;143100.0;143570.0;6.396929655216146;600.0;80.0;520.0;600.0;515.4529319899954;0.1518836614757575
2021-04-06 11:00:00;144320.0;143410.0;144030.0;6.813444599510896;910.0;750.0;160.0;910.0;646.9686213266635;0.34114680490840943
2021-04-06 12:00:00;144220.0;142520.0;142880.0;7.438383530044307;1700.0;190.0;1510.0;1700.0;997.9790808844423;0.5326512149901621
2021-04-06 13:00:00;143100.0;142630.0;142710.0;6.152732694704104;470.0;220.0;250.0;470.0;821.9860539229616;-0.5589907341776907
2021-04-06 14:00:00;142930.0;142320.0;142750.0;6.413458957167357;610.0;220.0;390.0;610.0;751.324035948641;-0.2083780741739023
2021-04-06 15:00:00;142850.0;142220.0;142300.0;6.4457198193855785;630.0;100.0;530.0;630.0;710.8826906324273;-0.12078760472681083
2021-04-06 16:00:00;142500.0;141580.0;141820.0;6.824373670043086;920.0;200.0;720.0;920.0;780.5884604216182;0.16432559836559246
2021-04-06 17:00:00;141840.0;140190.0;140190.0;7.408530566894626;1650.0;20.0;1630.0;1650.0;1070.3923069477455;0.4327500646281921
2021-04-06 18:00:00;141220.0;140110.0;141080.0;7.01211529430638;1110.0;1030.0;80.0;1110.0;1083.594871298497;0.024075917127591495
2021-04-06 19:00:00;141250.0;140520.0;140610.0;6.593044534142437;730.0;170.0;560.0;730.0;965.729914198998;-0.2798396690504683
2021-04-06 20:00:00;140660.0;140360.0;140520.0;5.703782474656201;300.0;50.0;250.0;300.0;743.8199427993321;-0.9080165185206832
2021-04-06 21:00:00;140810.0;140370.0;140740.0;6.0867747269123065;440.0;290.0;150.0;440.0;642.5466285328881;-0.378664660815776
2021-04-06 22:00:00;140750.0;140200.0;140490.0;6.309918278226516;550.0;10.0;540.0;550.0;611.6977523552588;-0.10632001359193843
2021-04-06 23:00:00;140730.0;140330.0;140330.0;5.991464547107982;400.0;240.0;160.0;400.0;541.1318349035059;-0.30219838948870326
2021-04-07 00:00:00;140400.0;140030.0;140160.0;5.91350300563827;370.0;70.0;300.0;370.0;484.08788993567066;-0.26876347536893164
2021-04-07 01:00:00;140240.0;139900.0;139960.0;5.8289456176102075;340.0;80.0;260.0;340.0;436.0585932904471;-0.24883100499037258
2021-04-07 09:00:00;140550.0;140150.0;140430.0;5.991464547107982;400.0;590.0;190.0;590.0;487.37239552696474;-0.1975639563014857
2021-04-07 10:00:00;140840.0;140310.0;140590.0;6.272877006546167;530.0;410.0;120.0;530.0;501.5815970179765;0.055110706461150905
2021-04-07 11:00:00;140680.0;139080.0;139210.0;7.3777589082278725;1600.0;90.0;1510.0;1600.0;867.7210646786509;0.6118885992696557
2021-04-07 12:00:00;139670.0;138040.0;139380.0;7.396335293800808;1630.0;460.0;1170.0;1630.0;1121.8140431191005;0.3736329584245546
2021-04-07 13:00:00;140050.0;139020.0;139920.0;6.937314081223682;1030.0;670.0;360.0;1030.0;1091.2093620794003;-0.05772778544692958
2021-04-07 14:00:00;140380.0;139480.0;139670.0;6.802394763324311;900.0;460.0;440.0;900.0;1027.4729080529335;-0.1324628158400083
2021-04-07 15:00:00;140550.0;139650.0;140220.0;6.802394763324311;900.0;880.0;20.0;900.0;984.9819387019556;-0.09022854133647318
2021-04-07 16:00:00;140210.0;139700.0;139910.0;6.234410725718371;510.0;10.0;520.0;520.0;829.9879591346371;-0.4870004679003417
2021-04-07 17:00:00;140180.0;139530.0;139650.0;6.476972362889683;650.0;270.0;380.0;650.0;769.9919727564247;-0.1694077269120502
2021-04-07 18:00:00;140360.0;139430.0;139980.0;6.835184586147301;930.0;710.0;220.0;930.0;823.3279818376166;0.12182994500688071
2021-04-07 19:00:00;141530.0;139770.0;141070.0;7.473069088032197;1760.0;1550.0;210.0;1760.0;1135.5519878917444;0.43819494339396403
2021-04-07 20:00:00;141570.0;140630.0;140720.0;6.84587987526405;940.0;500.0;440.0;940.0;1070.3679919278297;-0.12987791075533028
2021-04-07 21:00:00;140840.0;140120.0;140620.0;6.579251212010101;720.0;120.0;600.0;720.0;953.5786612852198;-0.28097070704266613
2021-04-07 22:00:00;141120.0;140550.0;141020.0;6.345636360828596;570.0;500.0;70.0;570.0;825.7191075234799;-0.37061829132677104
2021-04-07 23:00:00;141100.0;140800.0;140910.0;5.703782474656201;300.0;80.0;220.0;300.0;650.4794050156534;-0.7739271625578894
2021-04-08 00:00:00;141020.0;140620.0;140950.0;5.991464547107982;400.0;110.0;290.0;400.0;566.9862700104356;-0.3488705411774351
2021-04-08 01:00:00;141330.0;140960.0;141140.0;5.91350300563827;370.0;380.0;10.0;380.0;504.65751334029045;-0.3103770021559038
2021-04-08 09:00:00;141900.0;141150.0;141800.0;6.620073206530356;750.0;760.0;10.0;760.0;589.7716755601937;0.24033773510671086
2021-04-08 10:00:00;141990.0;141580.0;141770.0;6.016157159698354;410.0;190.0;220.0;410.0;529.8477837067958;-0.25643260504462084
2021-04-08 11:00:00;142000.0;141470.0;141910.0;6.272877006546167;530.0;230.0;300.0;530.0;529.8985224711971;0.0001914853676296957
2021-04-08 12:00:00;142450.0;141260.0;141420.0;7.081708586105575;1190.0;540.0;650.0;1190.0;749.9323483141313;0.4617255858915108
2021-04-08 13:00:00;141570.0;140840.0;141040.0;6.593044534142437;730.0;150.0;580.0;730.0;743.2882322094209;-0.018039365645137195
2021-04-08 14:00:00;141400.0;140660.0;140880.0;6.606650186198215;740.0;360.0;380.0;740.0;742.1921548062807;-0.0029579921841671464
2021-04-08 15:00:00;141130.0;140620.0;140700.0;6.234410725718371;510.0;250.0;260.0;510.0;664.7947698708538;-0.2650676505699794
2021-04-08 16:00:00;141500.0;140640.0;141500.0;6.756932389247553;860.0;800.0;60.0;860.0;729.8631799139025;0.1640752974468107
2021-04-08 17:00:00;141840.0;141090.0;141590.0;6.620073206530356;750.0;340.0;410.0;750.0;736.5754532759349;0.018061527435324187
2021-04-08 18:00:00;141880.0;141060.0;141330.0;6.709304340258298;820.0;290.0;530.0;820.0;764.3836355172899;0.07023453639280852
2021-04-08 19:00:00;141720.0;140810.0;141600.0;6.813444599510896;910.0;390.0;520.0;910.0;812.9224236781932;0.1128089143458677
2021-04-08 20:00:00;141830.0;141490.0;141730.0;5.8289456176102075;340.0;230.0;110.0;340.0;655.2816157854622;-0.6561194733880535
2021-04-08 21:00:00;142000.0;141600.0;141770.0;5.991464547107982;400.0;270.0;130.0;400.0;570.1877438569749;-0.35450113467619015
2021-04-08 22:00:00;141910.0;141610.0;141670.0;5.703782474656201;300.0;140.0;160.0;300.0;480.12516257131654;-0.47026435061187577
2021-04-08 23:00:00;141810.0;141510.0;141560.0;5.703782474656201;300.0;140.0;160.0;300.0;420.08344171421106;-0.3366708876369149
2021-04-09 00:00:00;141730.0;141530.0;141700.0;5.298317366548036;200.0;170.0;30.0;200.0;346.72229447614075;-0.550206788881189
2021-04-09 01:00:00;141860.0;141560.0;141560.0;5.703782474656201;300.0;160.0;140.0;300.0;331.14819631742716;-0.0987835235361949
2021-04-09 09:00:00;141630.0;141230.0;141340.0;5.991464547107982;400.0;70.0;330.0;400.0;354.0987975449515;0.12188858380229561
2021-04-09 10:00:00;141430.0;140950.0;141160.0;6.173786103901937;480.0;90.0;390.0;480.0;396.06586502996765;0.19220558064481263
2021-04-09 11:00:00;141300.0;140900.0;141170.0;5.991464547107982;400.0;140.0;260.0;400.0;397.37724335331177;0.006578482461526924
2021-04-09 12:00:00;141180.0;140170.0;140650.0;6.917705609835305;1010.0;10.0;1000.0;1010.0;601.5848289022078;0.518138055432865
2021-04-09 13:00:00;141020.0;140460.0;140520.0;6.327936783729195;560.0;370.0;190.0;560.0;587.7232192681386;-0.04831933781772246
2021-04-09 14:00:00;140690.0;140340.0;140410.0;5.857933154483459;350.0;170.0;180.0;350.0;508.482146178759;-0.3734969496291889
2021-04-09 15:00:00;140390.0;139700.0;139920.0;6.536691597591305;690.0;20.0;710.0;710.0;575.6547641191727;0.18118348443678567
2021-04-09 16:00:00;140100.0;139420.0;139760.0;6.522092798170152;680.0;180.0;500.0;680.0;610.4365094127818;0.1079185077133884
2021-04-09 17:00:00;139880.0;139170.0;139320.0;6.565264970035361;710.0;120.0;590.0;710.0;643.6243396085212;0.0981497377196563
2021-04-09 18:00:00;139680.0;139130.0;139480.0;6.309918278226516;550.0;360.0;190.0;550.0;612.4162264056807;-0.10749388162284124
2021-04-09 19:00:00;139750.0;139270.0;139440.0;6.173786103901937;480.0;270.0;210.0;480.0;568.2774842704538;-0.16882372417311142
2021-04-09 20:00:00;139640.0;139390.0;139440.0;5.521460917862246;250.0;200.0;50.0;250.0;462.18498951363586;-0.6145043032793955
2021-04-09 21:00:00;139640.0;139310.0;139550.0;5.799092654460526;330.0;200.0;130.0;330.0;418.12332634242387;-0.23668377364546345
2021-04-09 22:00:00;139840.0;139540.0;139680.0;5.703782474656201;300.0;290.0;10.0;300.0;378.7488842282826;-0.2330909362311111
2021-04-09 23:00:00;139750.0;139480.0;139580.0;5.598421958998375;270.0;70.0;200.0;270.0;342.4992561521884;-0.23784752688311883
2021-04-10 00:00:00;139700.0;139430.0;139670.0;5.598421958998375;270.0;120.0;150.0;270.0;318.3328374347923;-0.16467553501656784
2021-04-10 01:00:00;139730.0;139500.0;139680.0;5.438079308923196;230.0;60.0;170.0;230.0;288.8885582898615;-0.2279616933682549
2021-04-12 09:00:00;139670.0;138100.0;138320.0;7.358830898342354;1570.0;10.0;1580.0;1580.0;719.2590388599076;0.780609328926877
2021-04-12 10:00:00;138470.0;137730.0;138400.0;6.606650186198215;740.0;150.0;590.0;740.0;726.1726925732718;0.01886233110143376
2021-04-12 11:00:00;138640.0;138060.0;138480.0;6.363028103540465;580.0;240.0;340.0;580.0;677.4484617155146;-0.15530537505121167
2021-04-12 12:00:00;139340.0;138340.0;138560.0;6.907755278982137;1000.0;860.0;140.0;1000.0;784.9656411436763;0.24211533140135444
2021-04-12 13:00:00;141560.0;138560.0;141000.0;8.006367567650246;3000.0;3000.0;0.0;3000.0;1523.3104274291172;0.6777264092417674
2021-04-12 14:00:00;141800.0;141000.0;141390.0;6.684611727667927;800.0;800.0;0.0;800.0;1282.2069516194115;-0.4717263255047639
2021-04-12 15:00:00;142120.0;141380.0;141610.0;6.606650186198215;740.0;730.0;10.0;740.0;1101.4713010796077;-0.39775192530585723
2021-04-12 16:00:00;142080.0;141350.0;141470.0;6.593044534142437;730.0;470.0;260.0;730.0;977.6475340530718;-0.29210467630586834
2021-04-12 17:00:00;141810.0;141210.0;141530.0;6.396929655216146;600.0;340.0;260.0;600.0;851.7650227020479;-0.35038103862409997
2021-04-12 18:00:00;141910.0;140870.0;140920.0;6.946975992135418;1040.0;380.0;660.0;1040.0;914.5100151346985;0.12858757287764355
2021-04-12 19:00:00;141070.0;140540.0;140730.0;6.272877006546167;530.0;150.0;380.0;530.0;786.3400100897991;-0.39451227515751786
2021-04-12 20:00:00;141000.0;140620.0;140970.0;5.940171252720432;380.0;270.0;110.0;380.0;650.8933400598661;-0.5381745359110583
2021-04-12 21:00:00;141380.0;140710.0;141270.0;6.507277712385012;670.0;410.0;260.0;670.0;657.2622267065774;0.019194646123285253
2021-04-12 22:00:00;141300.0;140940.0;141120.0;5.886104031450156;360.0;30.0;330.0;360.0;558.1748178043849;-0.4385681754212225
2021-04-12 23:00:00;141320.0;141060.0;141130.0;5.560681631015528;260.0;200.0;60.0;260.0;458.78321186958993;-0.5678961621787284
2021-04-13 00:00:00;141400.0;141010.0;141330.0;5.966146739123692;390.0;270.0;120.0;390.0;435.85547457972666;-0.11116396895186842
2021-04-13 01:00:00;141400.0;141250.0;141390.0;5.0106352940962555;150.0;70.0;80.0;150.0;340.5703163864845;-0.8199863193846273
2021-04-13 09:00:00;141870.0;141250.0;141330.0;6.429719478039138;620.0;480.0;140.0;620.0;433.7135442576563;0.35733519813125003
2021-04-13 10:00:00;141550.0;141110.0;141540.0;6.0867747269123065;440.0;220.0;220.0;440.0;435.8090295051042;0.009570585238035889
2021-04-13 11:00:00;141750.0;141310.0;141530.0;6.0867747269123065;440.0;210.0;230.0;440.0;437.20601967006945;0.006370202017452087
2021-04-13 12:00:00;141680.0;140840.0;141280.0;6.733401891837359;840.0;150.0;690.0;840.0;571.4706797800463;0.3851887138905097
2021-04-13 13:00:00;141890.0;141170.0;141300.0;6.579251212010101;720.0;610.0;110.0;720.0;620.9804531866976;0.14795160692193665
2021-04-13 14:00:00;141750.0;141210.0;141690.0;6.29156913955832;540.0;450.0;90.0;540.0;593.9869687911317;-0.0952882415016143
2021-04-13 15:00:00;141970.0;141470.0;141520.0;6.214608098422191;500.0;280.0;220.0;500.0;562.6579791940878;-0.11806384812547233
2021-04-13 16:00:00;141520.0;140760.0;141010.0;6.633318433280377;760.0;0.0;760.0;760.0;628.4386527960586;0.19008001893050963
2021-04-13 17:00:00;141810.0;140910.0;141780.0;6.802394763324311;900.0;800.0;100.0;900.0;718.959101864039;0.2245902891904521
2021-04-13 18:00:00;141910.0;141360.0;141660.0;6.309918278226516;550.0;130.0;420.0;550.0;662.6394012426927;-0.18631267446941724
2021-04-13 19:00:00;141970.0;141180.0;141470.0;6.672032945461067;790.0;310.0;480.0;790.0;705.092934161795;0.11370332983039777
2021-04-13 20:00:00;144300.0;141190.0;143870.0;8.04237800517328;3110.0;2830.0;280.0;3110.0;1506.7286227745299;0.724681900550042
2021-04-13 21:00:00;144240.0;143520.0;143970.0;6.579251212010101;720.0;370.0;350.0;720.0;1244.4857485163534;-0.5472264581581339
2021-04-13 22:00:00;144940.0;143920.0;144930.0;6.927557906278317;1020.0;970.0;50.0;1020.0;1169.6571656775689;-0.13690805778610304
2021-04-13 23:00:00;144950.0;144570.0;144690.0;5.940171252720432;380.0;20.0;360.0;380.0;906.4381104517126;-0.8693515020623632
2021-04-14 00:00:00;144900.0;144310.0;144400.0;6.380122536899765;590.0;210.0;380.0;590.0;800.9587403011418;-0.305686898606119
2021-04-14 01:00:00;144770.0;144350.0;144730.0;6.040254711277414;420.0;370.0;50.0;420.0;673.9724935340946;-0.4729345880218352
2021-04-14 09:00:00;145340.0;144650.0;145150.0;6.536691597591305;690.0;610.0;80.0;690.0;679.3149956893965;0.01560666642881614
2021-04-14 10:00:00;145660.0;145050.0;145610.0;6.413458957167357;610.0;510.0;100.0;610.0;656.2099971262643;-0.07302189812055904
2021-04-14 11:00:00;146270.0;145550.0;146240.0;6.579251212010101;720.0;660.0;60.0;720.0;677.4733314175096;0.06088102325238509
2021-04-14 12:00:00;146370.0;145420.0;145690.0;6.856461984594587;950.0;130.0;820.0;950.0;768.3155542783397;0.21226145786756323
2021-04-14 13:00:00;146150.0;145670.0;146060.0;6.173786103901937;480.0;460.0;20.0;480.0;672.2103695188932;-0.33678523751062883
2021-04-14 14:00:00;146230.0;145220.0;145230.0;6.917705609835305;1010.0;170.0;840.0;1010.0;784.8069130125955;0.25226789299323826
2021-04-14 15:00:00;145450.0;145010.0;145180.0;6.0867747269123065;440.0;220.0;220.0;440.0;669.8712753417303;-0.4203108406584466
2021-04-14 16:00:00;145750.0;145080.0;145470.0;6.507277712385012;670.0;570.0;100.0;670.0;669.9141835611535;0.00012809244057088165
2021-04-14 17:00:00;146110.0;145350.0;145680.0;6.633318433280377;760.0;640.0;120.0;760.0;699.9427890407691;0.08231983151880407
2021-04-14 18:00:00;145800.0;145190.0;145500.0;6.413458957167357;610.0;120.0;490.0;610.0;669.9618593605127;-0.09376182726969695
2021-04-14 19:00:00;146260.0;145240.0;146140.0;6.927557906278317;1020.0;760.0;260.0;1020.0;786.6412395736752;0.25978562002499306
2021-04-14 20:00:00;146430.0;146110.0;146250.0;5.768320995793772;320.0;290.0;30.0;320.0;631.0941597157835;-0.6791340786192075
2021-04-14 21:00:00;146490.0;146070.0;146290.0;6.040254711277414;420.0;240.0;180.0;420.0;560.7294398105223;-0.28898379593224544
2021-04-14 22:00:00;146300.0;145600.0;145650.0;6.551080335043404;700.0;10.0;690.0;700.0;607.1529598736815;0.142299582526749
2021-04-14 23:00:00;145750.0;145310.0;145390.0;6.0867747269123065;440.0;100.0;340.0;440.0;551.4353065824544;-0.225749800426299
2021-04-15 00:00:00;145600.0;145260.0;145460.0;5.8289456176102075;340.0;210.0;130.0;340.0;480.9568710549696;-0.3468319833090092
2021-04-15 01:00:00;145670.0;145400.0;145540.0;5.598421958998375;270.0;210.0;60.0;270.0;410.63791403664646;-0.41928987945469665
2021-04-15 09:00:00;145600.0;143950.0;143980.0;7.408530566894626;1650.0;60.0;1590.0;1650.0;823.7586093577643;0.69465302971187
2021-04-15 10:00:00;144080.0;142230.0;142250.0;7.52294091807237;1850.0;100.0;1750.0;1850.0;1165.8390729051762;0.46174457706341876
2021-04-15 11:00:00;142860.0;141110.0;141370.0;7.4673710669175595;1750.0;610.0;1140.0;1750.0;1360.5593819367841;0.25171986250469924
2021-04-15 12:00:00;142770.0;141130.0;142430.0;7.402451520818244;1640.0;1400.0;240.0;1640.0;1453.7062546245227;0.1205799088400008
2021-04-15 13:00:00;143810.0;142250.0;143670.0;7.352441100243583;1560.0;1380.0;180.0;1560.0;1489.137503083015;0.04648872589773312
2021-04-15 14:00:00;143780.0;142870.0;143130.0;6.813444599510896;910.0;110.0;800.0;910.0;1296.0916687220101;-0.3536640069385193
2021-04-15 15:00:00;143520.0;143060.0;143310.0;6.131226489483141;460.0;390.0;70.0;460.0;1017.3944458146734;-0.793773683695294
2021-04-15 16:00:00;143410.0;142470.0;142690.0;6.84587987526405;940.0;100.0;840.0;940.0;991.5962972097823;-0.0534361907328762
2021-04-15 17:00:00;144870.0;142490.0;144370.0;7.77485576666552;2380.0;2180.0;200.0;2380.0;1454.397531473188;0.49250874052565763
2021-04-15 18:00:00;144480.0;143620.0;144180.0;6.756932389247553;860.0;110.0;750.0;860.0;1256.2650209821254;-0.3789659394890448
2021-04-15 19:00:00;144820.0;144170.0;144510.0;6.476972362889683;650.0;640.0;10.0;650.0;1054.1766806547503;-0.4835429808681999
2021-04-15 20:00:00;144790.0;144060.0;144660.0;6.593044534142437;730.0;280.0;450.0;730.0;946.1177871031668;-0.25932253783851067
2021-04-15 21:00:00;145270.0;144480.0;144510.0;6.672032945461067;790.0;610.0;180.0;790.0;894.0785247354446;-0.12376066112970108
2021-04-15 22:00:00;144600.0;144150.0;144500.0;6.1092475827643655;450.0;90.0;360.0;450.0;746.0523498236298;-0.5055481890036271
2021-04-15 23:00:00;144610.0;144310.0;144540.0;5.703782474656201;300.0;110.0;190.0;300.0;597.3682332157532;-0.6887512546462684
2021-04-16 00:00:00;144860.0;144360.0;144670.0;6.214608098422191;500.0;320.0;180.0;500.0;564.9121554771689;-0.12206214360488321
2021-04-16 01:00:00;144900.0;144560.0;144600.0;5.8289456176102075;340.0;230.0;110.0;340.0;489.9414369847793;-0.36534024999422243
2021-04-16 09:00:00;144970.0;144140.0;144530.0;6.721425700790643;830.0;370.0;460.0;830.0;603.2942913231861;0.31902057780675364
2021-04-16 10:00:00;145950.0;144510.0;145950.0;7.272398392570047;1440.0;1420.0;20.0;1440.0;882.1961942154574;0.4899839188787487
2021-04-16 11:00:00;146150.0;145600.0;146100.0;6.309918278226516;550.0;200.0;350.0;550.0;771.4641294769716;-0.3383718979746959
2021-04-16 12:00:00;146890.0;145880.0;146290.0;6.917705609835305;1010.0;790.0;220.0;1010.0;850.9760863179811;0.17132158234068573
2021-04-16 13:00:00;146680.0;146080.0;146490.0;6.396929655216146;600.0;390.0;210.0;600.0;767.3173908786541;-0.24597086874210472
2021-04-16 14:00:00;146710.0;146100.0;146350.0;6.413458957167357;610.0;220.0;390.0;610.0;714.8782605857695;-0.15865330611492645
2021-04-16 15:00:00;146730.0;146330.0;146420.0;5.991464547107982;400.0;380.0;20.0;400.0;609.918840390513;-0.4218613526674906
2021-04-16 16:00:00;146510.0;146160.0;146360.0;5.857933154483459;350.0;90.0;260.0;350.0;523.2792269270087;-0.4021820618083103
2021-04-16 17:00:00;146550.0;146200.0;146390.0;5.857933154483459;350.0;190.0;160.0;350.0;465.51948461800583;-0.28522079875402717
2021-04-16 18:00:00;146490.0;145970.0;146060.0;6.253828811575473;520.0;100.0;420.0;520.0;483.67965641200385;0.072405990906792
2021-04-16 19:00:00;147260.0;145910.0;147110.0;7.2078598714324755;1350.0;1200.0;150.0;1350.0;772.4531042746692;0.5582885709438434
2021-04-16 20:00:00;147220.0;146830.0;147160.0;5.966146739123692;390.0;110.0;280.0;390.0;644.9687361831128;-0.503055105463388
2021-04-16 21:00:00;147200.0;146900.0;147090.0;5.703782474656201;300.0;40.0;260.0;300.0;529.9791574554085;-0.569055205560864
2021-04-16 22:00:00;147230.0;147010.0;147080.0;5.393627546352362;220.0;140.0;80.0;220.0;426.65277163693906;-0.6623429548869684
2021-04-16 23:00:00;147210.0;147030.0;147150.0;5.19295685089021;180.0;130.0;50.0;180.0;344.43518109129275;-0.6489490682792436
2021-04-17 00:00:00;147240.0;147110.0;147120.0;4.867534450455582;130.0;90.0;40.0;130.0;272.9567873941952;-0.7417790442671697
2021-04-17 01:00:00;147170.0;147010.0;147110.0;5.075173815233827;160.0;50.0;110.0;160.0;235.30452492946347;-0.38570671078404484
2021-04-19 09:00:00;147140.0;145900.0;146310.0;7.122866658599083;1240.0;30.0;1210.0;1240.0;570.2030166196423;0.7768741916756454
2021-04-19 10:00:00;146870.0;146150.0;146590.0;6.579251212010101;720.0;560.0;160.0;720.0;620.1353444130948;0.14931346035390813
2021-04-19 11:00:00;146640.0;146170.0;146410.0;6.152732694704104;470.0;50.0;420.0;470.0;570.0902296087299;-0.19306195115593017
2021-04-19 12:00:00;146840.0;145440.0;145690.0;7.24422751560335;1400.0;430.0;970.0;1400.0;846.7268197391533;0.5028493998465837
2021-04-19 13:00:00;146180.0;145550.0;146060.0;6.4457198193855785;630.0;490.0;140.0;630.0;774.4845464927689;-0.2064778873901254
2021-04-19 14:00:00;146700.0;146010.0;146420.0;6.536691597591305;690.0;640.0;50.0;690.0;746.3230309951794;-0.07846692630728036
2021-04-19 15:00:00;146540.0;145980.0;146180.0;6.327936783729195;560.0;120.0;440.0;560.0;684.2153539967862;-0.20033592936460298
2021-04-19 16:00:00;146260.0;145790.0;146080.0;6.152732694704104;470.0;80.0;390.0;470.0;612.8102359978575;-0.26532262723462896
2021-04-19 17:00:00;146150.0;145750.0;146010.0;5.991464547107982;400.0;70.0;330.0;400.0;541.8734906652384;-0.30356801503007524
2021-04-19 18:00:00;146230.0;145270.0;145500.0;6.866933284461882;960.0;220.0;740.0;960.0;681.2489937768255;0.3430054155103619
2021-04-19 19:00:00;145690.0;144700.0;144860.0;6.897704943128636;990.0;190.0;800.0;990.0;784.1659958512171;0.23308421578767202
2021-04-19 20:00:00;144960.0;144610.0;144780.0;5.857933154483459;350.0;100.0;250.0;350.0;639.4439972341447;-0.6026658899628723
2021-04-19 21:00:00;145160.0;144450.0;144590.0;6.565264970035361;710.0;380.0;330.0;710.0;662.9626648227631;0.06854629391962686
2021-04-19 22:00:00;144750.0;144470.0;144620.0;5.634789603169249;280.0;160.0;120.0;280.0;535.3084432151754;-0.6480535069717064
2021-04-19 23:00:00;144910.0;144540.0;144910.0;5.91350300563827;370.0;290.0;80.0;370.0;480.205628810117;-0.2607113998838422
2021-04-20 00:00:00;144930.0;144670.0;144900.0;5.560681631015528;260.0;20.0;240.0;260.0;406.803752540078;-0.4476492576494637
2021-04-20 01:00:00;144930.0;144610.0;144610.0;5.768320995793772;320.0;30.0;290.0;320.0;377.869168360052;-0.16622702446444126
2021-04-20 09:00:00;145680.0;144590.0;145670.0;6.993932975223189;1090.0;1070.0;20.0;1090.0;615.2461122400346;0.571910604964212
2021-04-20 10:00:00;145710.0;145400.0;145690.0;5.736572297479192;310.0;40.0;270.0;310.0;513.497408160023;-0.5046726844765326
2021-04-20 11:00:00;145850.0;145250.0;145560.0;6.396929655216146;600.0;160.0;440.0;600.0;542.3316054400153;0.10105202270591374
2021-04-20 12:00:00;146370.0;145430.0;146010.0;6.84587987526405;940.0;810.0;130.0;940.0;674.8877369600102;0.33133351383829535
2021-04-20 13:00:00;146150.0;145740.0;146040.0;6.016157159698354;410.0;140.0;270.0;410.0;586.5918246400068;-0.3581720598914284
2021-04-20 14:00:00;146070.0;144720.0;144890.0;7.2078598714324755;1350.0;30.0;1320.0;1350.0;841.0612164266711;0.4731954240649898
2021-04-20 15:00:00;144970.0;144080.0;144280.0;6.7912214627261855;890.0;80.0;810.0;890.0;857.3741442844474;0.03734706497170048
2021-04-20 16:00:00;144540.0;143870.0;144290.0;6.507277712385012;670.0;260.0;410.0;670.0;794.9160961896316;-0.1709588573155365
2021-04-20 17:00:00;144300.0;143170.0;143330.0;7.029972911706386;1130.0;10.0;1120.0;1130.0;906.6107307930877;0.2202597369658168
2021-04-20 18:00:00;143890.0;143080.0;143250.0;6.697034247666484;810.0;560.0;250.0;810.0;874.4071538620585;-0.0765118706148682
2021-04-20 19:00:00;143400.0;142370.0;142640.0;6.937314081223682;1030.0;150.0;880.0;1030.0;926.271435908039;0.10614676220042885
2021-04-20 20:00:00;142840.0;142310.0;142530.0;6.272877006546167;530.0;200.0;330.0;530.0;794.180957272026;-0.4044343346185313
2021-04-20 21:00:00;142790.0;142140.0;142390.0;6.476972362889683;650.0;260.0;390.0;650.0;746.1206381813507;-0.13791493761970575
2021-04-20 22:00:00;142670.0;142310.0;142610.0;5.886104031450156;360.0;280.0;80.0;360.0;617.4137587875672;-0.5394353654158657
2021-04-20 23:00:00;142970.0;142610.0;142770.0;5.886104031450156;360.0;360.0;0.0;360.0;531.6091725250448;-0.38980454980186074
2021-04-21 00:00:00;143340.0;142720.0;143210.0;6.429719478039138;620.0;570.0;50.0;620.0;561.0727816833632;0.09986884531041085
2021-04-21 01:00:00;143350.0;143010.0;143010.0;5.8289456176102075;340.0;140.0;200.0;340.0;487.38185445557554;-0.3601022936215106
2021-04-21 09:00:00;143170.0;142640.0;142940.0;6.272877006546167;530.0;160.0;370.0;530.0;501.5879029703837;0.05509813440347333
2021-04-21 10:00:00;143490.0;142710.0;143450.0;6.659293919683638;780.0;550.0;230.0;780.0;594.3919353135891;0.27175499414873094
2021-04-21 11:00:00;143590.0;143120.0;143270.0;6.152732694704104;470.0;140.0;330.0;470.0;552.9279568757261;-0.1624950214340375
2021-04-21 12:00:00;143960.0;143220.0;143890.0;6.606650186198215;740.0;690.0;50.0;740.0;615.2853045838174;0.1845641160722371
2021-04-21 13:00:00;143930.0;143150.0;143310.0;6.659293919683638;780.0;40.0;740.0;780.0;670.1902030558782;0.15173236242836552
2021-04-21 14:00:00;143380.0;142450.0;142750.0;6.835184586147301;930.0;70.0;860.0;930.0;756.7934687039187;0.2060941985949718
2021-04-21 15:00:00;144530.0;142650.0;144390.0;7.539027055823995;1880.0;1780.0;100.0;1880.0;1131.1956458026125;0.5079966098734898
2021-04-21 16:00:00;144440.0;143710.0;143790.0;6.593044534142437;730.0;50.0;680.0;730.0;997.4637638684084;-0.3121712870127782
2021-04-21 17:00:00;143870.0;142870.0;143480.0;6.907755278982137;1000.0;80.0;920.0;1000.0;998.3091759122723;0.001692255144112309
2021-04-21 18:00:00;143660.0;142920.0;143520.0;6.606650186198215;740.0;180.0;560.0;740.0;912.2061172748482;-0.20921578412448127
2021-04-21 19:00:00;144290.0;143380.0;144150.0;6.813444599510896;910.0;770.0;140.0;910.0;911.4707448498988;-0.0016148984810069322
2021-04-21 20:00:00;144350.0;144050.0;144140.0;5.703782474656201;300.0;200.0;100.0;300.0;707.6471632332659;-0.8581631378012275
